household_id,person_name,gender,age,age_range,father_name,mother_name,partner_name,children_count,living_place_name,working_place_name
HH_2173,Person_5513,female,77,75-79,,,,0,Getafe norte,
HH_2173,Person_5514,male,66,65-69,,,,0,Getafe norte,
HH_2174,Person_5515,female,63,60-64,,,,0,Madrid,
HH_2175,Person_5516,female,24,20-24,,,,0,,Edificio Sabatini
HH_2175,Person_5517,female,23,20-24,,,,0,,Edificio Sabatini
HH_2176,Person_5518,male,19,15-19,,,,0,Alcorcon,
HH_2176,Person_5519,male,91,90-94,,,,0,Alcorcon,
HH_2177,Person_5520,male,9,5-9,Person_5521,,,0,,
HH_2177,Person_5521,male,39,35-39,,,,1,,Getafe norte
HH_2178,Person_5522,male,39,35-39,,,,0,Madrid,Visionlab
HH_2178,Person_5523,male,87,85-89,,,,0,Madrid,
HH_2179,Person_5524,female,13,10-14,Person_5527,,,0,,Edificio Juan de Mairena
HH_2179,Person_5525,male,20,20-24,Person_5527,,,0,,
HH_2179,Person_5526,female,11,10-14,Person_5527,,,0,,
HH_2179,Person_5527,male,52,50-54,,,,3,,guardería
HH_2180,Person_5528,male,89,85-89,,,,0,Madrid,
HH_2180,Person_5529,female,62,60-64,,,,0,Madrid,
HH_2181,Person_5530,female,91,90-94,,,,0,,
HH_2182,Person_5531,male,16,15-19,,Person_5533,,0,,
HH_2182,Person_5532,male,31,30-34,,Person_5533,,0,,Fuenlabrada
HH_2182,Person_5533,female,63,60-64,,,Person_5534,2,,
HH_2182,Person_5534,female,78,75-79,,,Person_5533,0,,
HH_2183,Person_5535,female,50,50-54,,,,0,,Madrid
HH_2184,Person_5536,male,70,70-74,,,,0,Getafe norte,
HH_2184,Person_5537,male,66,65-69,,,,0,Getafe norte,
HH_2185,Person_5538,male,22,20-24,Person_5542,,,0,,Madrid
HH_2185,Person_5539,female,17,15-19,Person_5542,,,0,,
HH_2185,Person_5540,female,22,20-24,Person_5542,,,0,,
HH_2185,Person_5541,female,23,20-24,Person_5542,,,0,,Madrid
HH_2185,Person_5542,male,42,40-44,,,,4,,Foster's Hollywood
HH_2186,Person_5543,male,35,35-39,Person_5544,,,0,Madrid,
HH_2186,Person_5544,male,61,60-64,,,,1,Madrid,
HH_2187,Person_5545,male,6,5-9,,Person_5547,,0,,
HH_2187,Person_5546,male,29,25-29,,Person_5547,,0,,
HH_2187,Person_5547,female,57,55-59,,,Person_5548,2,,
HH_2187,Person_5548,female,73,70-74,,,Person_5547,0,,
HH_2188,Person_5549,male,74,70-74,Person_5551,,,0,Mostoles,
HH_2188,Person_5550,female,28,25-29,Person_5551,,,0,Mostoles,Edificio Torres Quevedo
HH_2188,Person_5551,male,107,100-120,,,Person_5552,2,Mostoles,
HH_2188,Person_5552,male,50,50-54,,,Person_5551,0,Mostoles,
HH_2189,Person_5553,male,48,45-49,,,,0,Fuenlabrada,
HH_2190,Person_5554,male,80,80-84,,,,0,,
HH_2190,Person_5555,male,31,30-34,,,,0,,
HH_2191,Person_5556,female,27,25-29,Person_5557,,,0,Madrid,Edificio Juan Benet
HH_2191,Person_5557,male,60,60-64,,,,1,Madrid,
HH_2192,Person_5558,male,27,25-29,,,,0,Madrid,
HH_2193,Person_5559,female,99,95-99,,,,0,,
HH_2193,Person_5560,female,22,20-24,,,,0,,Edificio Juan Benet
HH_2194,Person_5561,male,37,35-39,,,,0,Madrid,
HH_2194,Person_5562,male,39,35-39,,,,0,Madrid,
HH_2194,Person_5563,male,82,80-84,,,,0,Madrid,
HH_2195,Person_5564,female,52,50-54,,,,0,,Getafe norte
HH_2196,Person_5565,male,41,40-44,Person_5566,,,0,,Madrid
HH_2196,Person_5566,male,79,75-79,,,Person_5567,1,,
HH_2196,Person_5567,male,94,90-94,,,Person_5566,0,,
HH_2197,Person_5568,male,1,0-4,,Person_5570,,0,,
HH_2197,Person_5569,female,35,35-39,,Person_5570,,0,,Madrid
HH_2197,Person_5570,female,74,70-74,,,Person_5571,2,,
HH_2197,Person_5571,female,54,50-54,,,Person_5570,0,,Madrid
HH_2198,Person_5572,male,47,45-49,,,,0,,
HH_2198,Person_5573,male,25,25-29,,,,0,,Fundación IMDEA Networks
HH_2198,Person_5574,female,75,75-79,,,,0,,
HH_2199,Person_5575,male,13,10-14,,Person_5577,,0,Madrid,
HH_2199,Person_5576,male,35,35-39,,Person_5577,,0,Madrid,
HH_2199,Person_5577,female,75,75-79,,,Person_5578,2,Madrid,
HH_2199,Person_5578,female,68,65-69,,,Person_5577,0,Madrid,
HH_2200,Person_5579,male,64,60-64,,,,0,,Madrid
HH_2201,Person_5580,male,80,80-84,,,,0,Alcorcon,
HH_2201,Person_5581,male,20,20-24,,,,0,Alcorcon,
HH_2201,Person_5582,male,89,85-89,,,,0,Alcorcon,
HH_2201,Person_5583,male,98,95-99,,,,0,Alcorcon,
HH_2202,Person_5584,male,26,25-29,,,,0,Fuenlabrada,
HH_2202,Person_5585,male,18,15-19,,,,0,Fuenlabrada,Fundación IMDEA Networks
HH_2203,Person_5586,female,20,20-24,Person_5588,,,0,,Edificio Sabatini
HH_2203,Person_5587,female,35,35-39,Person_5588,,,0,,Madrid
HH_2203,Person_5588,male,51,50-54,,,Person_5589,2,,Madrid
HH_2203,Person_5589,male,47,45-49,,,Person_5588,0,,Madrid
HH_2204,Person_5590,female,40,40-44,,,,0,Madrid,
HH_2205,Person_5591,male,97,95-99,Person_5592,,,0,Madrid,
HH_2205,Person_5592,male,116,100-120,,,,1,Madrid,
HH_2206,Person_5593,female,46,45-49,Person_5594,,,0,,Madrid
HH_2206,Person_5594,male,75,75-79,,,,1,,
HH_2207,Person_5595,female,70,70-74,,,,0,,
HH_2207,Person_5596,female,63,60-64,,,,0,,Madrid
HH_2208,Person_5597,male,2,0-4,,Person_5598,,0,,
HH_2208,Person_5598,female,43,40-44,,,Person_5599,1,,Madrid
HH_2208,Person_5599,female,44,40-44,,,Person_5598,0,,Madrid
HH_2209,Person_5600,female,12,10-14,,Person_5602,,0,,Edificio Juan de Mairena
HH_2209,Person_5601,female,30,30-34,,Person_5602,,0,,
HH_2209,Person_5602,female,68,65-69,,,Person_5603,2,,
HH_2209,Person_5603,female,65,65-69,,,Person_5602,0,,
HH_2210,Person_5604,male,14,10-14,Person_5606,,,0,,
HH_2210,Person_5605,male,5,5-9,Person_5606,,,0,,
HH_2210,Person_5606,male,53,50-54,,,,2,,Madrid
HH_2211,Person_5607,male,26,25-29,,Person_5608,,0,Alcorcon,abm Rexel
HH_2211,Person_5608,female,43,40-44,,,Person_5609,1,Alcorcon,
HH_2211,Person_5609,female,39,35-39,,,Person_5608,0,Alcorcon,
HH_2212,Person_5610,male,63,60-64,,,,0,,Mostoles
HH_2212,Person_5611,male,95,95-99,,,,0,,
HH_2213,Person_5612,female,21,20-24,Person_5614,,,0,,
HH_2213,Person_5613,male,28,25-29,Person_5614,,,0,,Parque Científico de la Universidad Carlos III de Madrid
HH_2213,Person_5614,male,67,65-69,,,Person_5615,2,,
HH_2213,Person_5615,male,97,95-99,,,Person_5614,0,,
HH_2214,Person_5616,female,89,85-89,,,,0,,
HH_2214,Person_5617,male,84,80-84,,,,0,,
HH_2214,Person_5618,female,36,35-39,,,,0,,Madrid
HH_2215,Person_5619,male,99,95-99,,,,0,,
HH_2216,Person_5620,female,49,45-49,,,,0,,Madrid
HH_2216,Person_5621,male,68,65-69,,,,0,,
HH_2217,Person_5622,female,85,85-89,,,,0,,
HH_2217,Person_5623,female,78,75-79,,,,0,,
HH_2218,Person_5624,male,90,90-94,,,,0,,
HH_2218,Person_5625,female,78,75-79,,,,0,,
HH_2219,Person_5626,female,36,35-39,,,,0,Fuenlabrada,
HH_2220,Person_5627,male,90,90-94,,,,0,Fuenlabrada,
HH_2220,Person_5628,male,93,90-94,,,,0,Fuenlabrada,
HH_2221,Person_5629,female,20,20-24,,Person_5630,,0,,Madrid
HH_2221,Person_5630,female,45,45-49,,,Person_5631,1,,Madrid
HH_2221,Person_5631,female,58,55-59,,,Person_5630,0,,Madrid
HH_2222,Person_5632,male,11,10-14,Person_5634,,,0,,
HH_2222,Person_5633,female,25,25-29,Person_5634,,,0,,Madrid
HH_2222,Person_5634,male,67,65-69,,,Person_5635,2,,
HH_2222,Person_5635,male,80,80-84,,,Person_5634,0,,
HH_2223,Person_5636,female,91,90-94,,,,0,,
HH_2223,Person_5637,male,48,45-49,,,,0,,Madrid
HH_2224,Person_5638,female,92,90-94,,,,0,Madrid,
HH_2225,Person_5639,female,66,65-69,,,,0,Madrid,
HH_2225,Person_5640,female,42,40-44,,,,0,Madrid,
HH_2226,Person_5641,male,73,70-74,,,,0,,
HH_2226,Person_5642,male,24,20-24,,,,0,,Parque Científico de la Universidad Carlos III de Madrid
HH_2227,Person_5643,male,26,25-29,Person_5644,,,0,,
HH_2227,Person_5644,male,65,65-69,,,Person_5645,1,,
HH_2227,Person_5645,male,78,75-79,,,Person_5644,0,,
HH_2228,Person_5646,male,16,15-19,Person_5647,,,0,,Edificio Octavio Paz
HH_2228,Person_5647,male,45,45-49,,,Person_5648,1,,Getafe norte
HH_2228,Person_5648,male,53,50-54,,,Person_5647,0,,Madrid
HH_2229,Person_5649,female,22,20-24,Person_5650,,,0,,
HH_2229,Person_5650,male,61,60-64,,,Person_5651,1,,Madrid
HH_2229,Person_5651,male,56,55-59,,,Person_5650,0,,
HH_2230,Person_5652,male,35,35-39,,,,0,Mostoles,Lidl
HH_2230,Person_5653,male,29,25-29,,,,0,Mostoles,
HH_2231,Person_5654,male,62,60-64,,,,0,,Madrid
HH_2231,Person_5655,male,80,80-84,,,,0,,
HH_2232,Person_5656,female,31,30-34,,Person_5657,,0,,Madrid
HH_2232,Person_5657,female,56,55-59,,,Person_5658,1,,Madrid
HH_2232,Person_5658,female,58,55-59,,,Person_5657,0,,Madrid
HH_2233,Person_5659,female,65,65-69,,,,0,,
HH_2234,Person_5660,female,86,85-89,,,,0,Madrid,
HH_2235,Person_5661,female,23,20-24,,Person_5663,,0,Madrid,
HH_2235,Person_5662,male,35,35-39,,Person_5663,,0,Madrid,
HH_2235,Person_5663,female,71,70-74,,,Person_5664,2,Madrid,
HH_2235,Person_5664,female,68,65-69,,,Person_5663,0,Madrid,
HH_2236,Person_5665,female,9,5-9,Person_5666,,,0,,
HH_2236,Person_5666,male,40,40-44,,,Person_5667,1,,Fuenlabrada
HH_2236,Person_5667,male,35,35-39,,,Person_5666,0,,Madrid
HH_2237,Person_5668,female,20,20-24,Person_5669,,,0,Madrid,Edificio Sabatini
HH_2237,Person_5669,male,39,35-39,,,Person_5670,1,Madrid,
HH_2237,Person_5670,male,39,35-39,,,Person_5669,0,Madrid,
HH_2238,Person_5671,male,21,20-24,Person_5674,,,0,Madrid,
HH_2238,Person_5672,female,18,15-19,Person_5674,,,0,Madrid,Parque Científico de la Universidad Carlos III de Madrid
HH_2238,Person_5673,female,22,20-24,Person_5674,,,0,Madrid,
HH_2238,Person_5674,male,50,50-54,,,,3,Madrid,
HH_2239,Person_5675,female,25,25-29,,Person_5677,,0,Tecnocasa,Fundación IMDEA Networks
HH_2239,Person_5676,male,27,25-29,,Person_5677,,0,Tecnocasa,Madrid
HH_2239,Person_5677,female,60,60-64,,,Person_5678,2,Tecnocasa,Mostoles
HH_2239,Person_5678,female,84,80-84,,,Person_5677,0,Tecnocasa,
HH_2240,Person_5679,female,7,5-9,Person_5682,,,0,,
HH_2240,Person_5680,male,5,5-9,Person_5682,,,0,,
HH_2240,Person_5681,female,2,0-4,Person_5682,,,0,,
HH_2240,Person_5682,male,43,40-44,,,Person_5683,3,,Madrid
HH_2240,Person_5683,male,36,35-39,,,Person_5682,0,,Getafe norte
HH_2241,Person_5684,male,3,0-4,Person_5686,,,0,,
HH_2241,Person_5685,male,29,25-29,Person_5686,,,0,,Parque Científico de la Universidad Carlos III de Madrid
HH_2241,Person_5686,male,73,70-74,,,Person_5687,2,,
HH_2241,Person_5687,male,45,45-49,,,Person_5686,0,,Madrid
HH_2242,Person_5688,female,18,15-19,Person_5689,,,0,Madrid,
HH_2242,Person_5689,male,49,45-49,,,Person_5690,1,Madrid,
HH_2242,Person_5690,male,45,45-49,,,Person_5689,0,Madrid,
HH_2243,Person_5691,female,67,65-69,,,,0,,
HH_2244,Person_5692,female,55,55-59,,,,0,,Madrid
HH_2245,Person_5693,female,25,25-29,,Person_5694,,0,,
HH_2245,Person_5694,female,65,65-69,,,,1,,
HH_2246,Person_5695,male,25,25-29,,Person_5696,,0,,Madrid
HH_2246,Person_5696,female,55,55-59,,,Person_5697,1,,
HH_2246,Person_5697,female,51,50-54,,,Person_5696,0,,Madrid
HH_2247,Person_5698,female,41,40-44,,Person_5700,,0,,Alcorcon
HH_2247,Person_5699,male,43,40-44,,Person_5700,,0,,Madrid
HH_2247,Person_5700,female,83,80-84,,,,2,,
HH_2248,Person_5701,male,62,60-64,,,,0,,
HH_2248,Person_5702,male,83,80-84,,,,0,,
HH_2249,Person_5703,male,11,10-14,,Person_5705,,0,,
HH_2249,Person_5704,male,34,30-34,,Person_5705,,0,,Madrid
HH_2249,Person_5705,female,66,65-69,,,Person_5706,2,,
HH_2249,Person_5706,female,56,55-59,,,Person_5705,0,,Madrid
HH_2250,Person_5707,male,79,75-79,,,,0,,
HH_2250,Person_5708,male,38,35-39,,,,0,,Madrid
HH_2251,Person_5709,female,59,55-59,,,,0,Madrid,
HH_2251,Person_5710,female,30,30-34,,,,0,Madrid,
HH_2252,Person_5711,female,31,30-34,Person_5713,,,0,Madrid,
HH_2252,Person_5712,female,33,30-34,Person_5713,,,0,Madrid,
HH_2252,Person_5713,male,67,65-69,,,Person_5714,2,Madrid,
HH_2252,Person_5714,male,57,55-59,,,Person_5713,0,Madrid,
HH_2253,Person_5715,female,11,10-14,,Person_5718,,0,,
HH_2253,Person_5716,female,17,15-19,,Person_5718,,0,,
HH_2253,Person_5717,male,5,5-9,,Person_5718,,0,,
HH_2253,Person_5718,female,51,50-54,,,Person_5719,3,,
HH_2253,Person_5719,female,94,90-94,,,Person_5718,0,,
HH_2254,Person_5720,female,87,85-89,,,,0,,
HH_2254,Person_5721,male,95,95-99,,,,0,,
HH_2255,Person_5722,female,78,75-79,,,,0,,
HH_2256,Person_5723,female,12,10-14,Person_5724,,,0,,
HH_2256,Person_5724,male,37,35-39,,,Person_5725,1,,Madrid
HH_2256,Person_5725,male,36,35-39,,,Person_5724,0,,Madrid
HH_2257,Person_5726,male,1,0-4,Person_5727,,,0,,
HH_2257,Person_5727,male,26,25-29,,,Person_5728,1,,
HH_2257,Person_5728,male,28,25-29,,,Person_5727,0,,Madrid
HH_2258,Person_5729,male,18,15-19,,Person_5731,,0,,
HH_2258,Person_5730,female,34,30-34,,Person_5731,,0,,Getafe norte
HH_2258,Person_5731,female,63,60-64,,,Person_5732,2,,Fuenlabrada
HH_2258,Person_5732,female,54,50-54,,,Person_5731,0,,Madrid
HH_2259,Person_5733,male,71,70-74,,,,0,,
HH_2259,Person_5734,male,95,95-99,,,,0,,
HH_2259,Person_5735,male,31,30-34,,,,0,,Getafe norte
HH_2259,Person_5736,male,38,35-39,,,,0,,Madrid
HH_2260,Person_5737,male,91,90-94,,,,0,,
HH_2261,Person_5738,female,99,95-99,,,,0,Fuenlabrada,
HH_2262,Person_5739,female,36,35-39,,Person_5740,,0,,
HH_2262,Person_5740,female,65,65-69,,,Person_5741,1,,
HH_2262,Person_5741,female,55,55-59,,,Person_5740,0,,Getafe norte
HH_2263,Person_5742,male,8,5-9,Person_5743,,,0,,
HH_2263,Person_5743,male,25,25-29,,,Person_5744,1,,Biblioteca Rey Pastor
HH_2263,Person_5744,male,28,25-29,,,Person_5743,0,,
HH_2264,Person_5745,female,23,20-24,Person_5747,,,0,,Getafe norte
HH_2264,Person_5746,female,33,30-34,Person_5747,,,0,,Madrid
HH_2264,Person_5747,male,62,60-64,,,Person_5748,2,,Madrid
HH_2264,Person_5748,male,78,75-79,,,Person_5747,0,,
HH_2265,Person_5749,male,15,15-19,,Person_5751,,0,,
HH_2265,Person_5750,male,30,30-34,,Person_5751,,0,,Madrid
HH_2265,Person_5751,female,61,60-64,,,Person_5752,2,,Madrid
HH_2265,Person_5752,female,88,85-89,,,Person_5751,0,,
HH_2266,Person_5753,male,28,25-29,,,,0,,
HH_2267,Person_5754,female,65,65-69,Person_5756,,,0,,
HH_2267,Person_5755,female,29,25-29,Person_5756,,,0,,
HH_2267,Person_5756,male,83,80-84,,,Person_5757,2,,
HH_2267,Person_5757,male,86,85-89,,,Person_5756,0,,
HH_2268,Person_5758,female,12,10-14,,Person_5760,,0,,
HH_2268,Person_5759,female,35,35-39,,Person_5760,,0,,Madrid
HH_2268,Person_5760,female,68,65-69,,,Person_5761,2,,
HH_2268,Person_5761,female,92,90-94,,,Person_5760,0,,
HH_2269,Person_5762,female,25,25-29,,Person_5763,,0,Madrid,
HH_2269,Person_5763,female,56,55-59,,,,1,Madrid,
HH_2270,Person_5764,male,77,75-79,,,,0,,
HH_2271,Person_5765,female,99,95-99,,,,0,,
HH_2272,Person_5766,male,26,25-29,Person_5767,,,0,,Madrid
HH_2272,Person_5767,male,64,60-64,,,Person_5768,1,,Madrid
HH_2272,Person_5768,male,92,90-94,,,Person_5767,0,,
HH_2273,Person_5769,female,7,5-9,Person_5770,,,0,,
HH_2273,Person_5770,male,50,50-54,,,Person_5771,1,,Madrid
HH_2273,Person_5771,male,54,50-54,,,Person_5770,0,,Madrid
HH_2274,Person_5772,male,10,10-14,Person_5774,,,0,Mostoles,
HH_2274,Person_5773,female,0,0-4,Person_5774,,,0,Mostoles,
HH_2274,Person_5774,male,42,40-44,,,,2,Mostoles,
HH_2275,Person_5775,male,21,20-24,,Person_5777,,0,Madrid,Edificio Torres Quevedo
HH_2275,Person_5776,female,34,30-34,,Person_5777,,0,Madrid,
HH_2275,Person_5777,female,76,75-79,,,Person_5778,2,Madrid,
HH_2275,Person_5778,female,99,95-99,,,Person_5777,0,Madrid,
HH_2276,Person_5779,female,23,20-24,,Person_5782,,0,,
HH_2276,Person_5780,male,23,20-24,,Person_5782,,0,,Madrid
HH_2276,Person_5781,female,19,15-19,,Person_5782,,0,,Fundación IMDEA Networks
HH_2276,Person_5782,female,50,50-54,,,,3,,Madrid
HH_2277,Person_5783,male,54,50-54,,,,0,Fuenlabrada,
HH_2277,Person_5784,male,57,55-59,,,,0,Fuenlabrada,Frutas Domingo
HH_2278,Person_5785,female,75,75-79,,,,0,,
HH_2279,Person_5786,female,25,25-29,Person_5788,,,0,Alcorcon,
HH_2279,Person_5787,female,28,25-29,Person_5788,,,0,Alcorcon,Edificio Sabatini
HH_2279,Person_5788,male,57,55-59,,,Person_5789,2,Alcorcon,
HH_2279,Person_5789,male,58,55-59,,,Person_5788,0,Alcorcon,
HH_2280,Person_5790,male,65,65-69,,,,0,,
HH_2281,Person_5791,female,19,15-19,Person_5794,,,0,Fuenlabrada,
HH_2281,Person_5792,female,10,10-14,Person_5794,,,0,Fuenlabrada,
HH_2281,Person_5793,female,3,0-4,Person_5794,,,0,Fuenlabrada,
HH_2281,Person_5794,male,47,45-49,,,Person_5795,3,Fuenlabrada,
HH_2281,Person_5795,male,41,40-44,,,Person_5794,0,Fuenlabrada,
HH_2282,Person_5796,male,17,15-19,Person_5797,,,0,,
HH_2282,Person_5797,male,43,40-44,,,Person_5798,1,,
HH_2282,Person_5798,male,39,35-39,,,Person_5797,0,,Alcorcon
HH_2283,Person_5799,male,6,5-9,Person_5802,,,0,,
HH_2283,Person_5800,male,1,0-4,Person_5802,,,0,,Escuela Infantil Rosa Caramelo
HH_2283,Person_5801,female,13,10-14,Person_5802,,,0,,
HH_2283,Person_5802,male,40,40-44,,,,3,,Madrid
HH_2284,Person_5803,female,27,25-29,,,,0,Madrid,Biblioteca Rey Pastor
HH_2284,Person_5804,male,51,50-54,,,,0,Madrid,
HH_2285,Person_5805,female,51,50-54,,Person_5806,,0,,Madrid
HH_2285,Person_5806,female,69,65-69,,,,1,,
HH_2286,Person_5807,female,20,20-24,,Person_5808,,0,,
HH_2286,Person_5808,female,47,45-49,,,Person_5809,1,,Madrid
HH_2286,Person_5809,female,37,35-39,,,Person_5808,0,,Madrid
HH_2287,Person_5810,female,52,50-54,,,,0,,Madrid
HH_2287,Person_5811,female,63,60-64,,,,0,,Madrid
HH_2288,Person_5812,female,94,90-94,,,,0,,
HH_2289,Person_5813,female,19,15-19,,Person_5814,,0,Madrid,Biblioteca Rey Pastor
HH_2289,Person_5814,female,51,50-54,,,Person_5815,1,Madrid,
HH_2289,Person_5815,female,53,50-54,,,Person_5814,0,Madrid,
HH_2290,Person_5816,male,65,65-69,Person_5817,,,0,,
HH_2290,Person_5817,male,91,90-94,,,,1,,
HH_2291,Person_5818,female,33,30-34,Person_5820,,,0,,Madrid
HH_2291,Person_5819,female,26,25-29,Person_5820,,,0,,Madrid
HH_2291,Person_5820,male,66,65-69,,,Person_5821,2,,
HH_2291,Person_5821,male,46,45-49,,,Person_5820,0,,Madrid
HH_2292,Person_5822,male,21,20-24,,Person_5824,,0,,Edificio Juan Benet
HH_2292,Person_5823,female,28,25-29,,Person_5824,,0,,Madrid
HH_2292,Person_5824,female,63,60-64,,,Person_5825,2,,Madrid
HH_2292,Person_5825,female,62,60-64,,,Person_5824,0,,Madrid
HH_2293,Person_5826,male,40,40-44,,,,0,Madrid,
HH_2293,Person_5827,male,44,40-44,,,,0,Madrid,
HH_2294,Person_5828,female,28,25-29,Person_5829,,,0,Madrid,Biblioteca Rey Pastor
HH_2294,Person_5829,male,62,60-64,,,,1,Madrid,
HH_2295,Person_5830,female,30,30-34,,,,0,Madrid,Parque Científico de la Universidad Carlos III de Madrid
HH_2296,Person_5831,female,43,40-44,,,,0,,Madrid
HH_2297,Person_5832,female,16,15-19,Person_5833,,,0,Alcorcon,
HH_2297,Person_5833,male,56,55-59,,,Person_5834,1,Alcorcon,
HH_2297,Person_5834,male,57,55-59,,,Person_5833,0,Alcorcon,
HH_2298,Person_5835,male,19,15-19,,,,0,Madrid,
HH_2298,Person_5836,female,45,45-49,,,,0,Madrid,
HH_2299,Person_5837,female,81,80-84,,,,0,,
HH_2299,Person_5838,male,20,20-24,,,,0,,Parque Científico de la Universidad Carlos III de Madrid
HH_2300,Person_5839,male,16,15-19,Person_5843,,,0,,
HH_2300,Person_5840,female,8,5-9,Person_5843,,,0,,
HH_2300,Person_5841,male,13,10-14,Person_5843,,,0,,
HH_2300,Person_5842,female,13,10-14,Person_5843,,,0,,
HH_2300,Person_5843,male,57,55-59,,,,4,,
HH_2301,Person_5844,male,78,75-79,,,,0,,
HH_2301,Person_5845,male,77,75-79,,,,0,,
HH_2302,Person_5846,male,39,35-39,,Person_5847,,0,,Madrid
HH_2302,Person_5847,female,68,65-69,,,,1,,
HH_2303,Person_5848,female,62,60-64,,,,0,Fuenlabrada,
HH_2303,Person_5849,male,90,90-94,,,,0,Fuenlabrada,
HH_2304,Person_5850,male,57,55-59,,,,0,,Madrid
HH_2305,Person_5851,male,29,25-29,,,,0,,Madrid
HH_2305,Person_5852,male,89,85-89,,,,0,,
HH_2306,Person_5853,female,21,20-24,Person_5855,,,0,,Fundación IMDEA Networks
HH_2306,Person_5854,female,28,25-29,Person_5855,,,0,,
HH_2306,Person_5855,male,57,55-59,,,Person_5856,2,,Madrid
HH_2306,Person_5856,male,42,40-44,,,Person_5855,0,,Fuenlabrada
HH_2307,Person_5857,female,64,60-64,,,,0,Fuenlabrada,
HH_2308,Person_5858,male,14,10-14,,Person_5861,,0,,
HH_2308,Person_5859,male,0,0-4,,Person_5861,,0,,
HH_2308,Person_5860,female,0,0-4,,Person_5861,,0,,
HH_2308,Person_5861,female,44,40-44,,,Person_5862,3,,Alcorcon
HH_2308,Person_5862,female,49,45-49,,,Person_5861,0,,Madrid
HH_2309,Person_5863,female,76,75-79,,Person_5864,,0,,
HH_2309,Person_5864,female,113,100-120,,,,1,,
HH_2310,Person_5865,female,25,25-29,,Person_5867,,0,,Madrid
HH_2310,Person_5866,female,30,30-34,,Person_5867,,0,,Edificio Juan Benet
HH_2310,Person_5867,female,72,70-74,,,Person_5868,2,,
HH_2310,Person_5868,female,64,60-64,,,Person_5867,0,,Madrid
HH_2311,Person_5869,male,24,20-24,,Person_5872,,0,,Edificio Agustín de Betancourt
HH_2311,Person_5870,male,5,5-9,,Person_5872,,0,,
HH_2311,Person_5871,male,3,0-4,,Person_5872,,0,,Escuela Infantil Rosa Caramelo
HH_2311,Person_5872,female,41,40-44,,,Person_5873,3,,Madrid
HH_2311,Person_5873,female,43,40-44,,,Person_5872,0,,Madrid
HH_2312,Person_5874,female,20,20-24,,Person_5875,,0,,Edificio Juan Benet
HH_2312,Person_5875,female,55,55-59,,,,1,,Madrid
HH_2313,Person_5876,female,24,20-24,Person_5878,,,0,Madrid,
HH_2313,Person_5877,male,32,30-34,Person_5878,,,0,Madrid,
HH_2313,Person_5878,male,81,80-84,,,Person_5879,2,Madrid,
HH_2313,Person_5879,male,80,80-84,,,Person_5878,0,Madrid,
HH_2314,Person_5880,female,4,0-4,Person_5881,,,0,,
HH_2314,Person_5881,male,30,30-34,,,Person_5882,1,,Madrid
HH_2314,Person_5882,male,25,25-29,,,Person_5881,0,,Mostoles
HH_2315,Person_5883,female,52,50-54,,,,0,,Madrid
HH_2316,Person_5884,female,3,0-4,,Person_5886,,0,Fuenlabrada,
HH_2316,Person_5885,male,33,30-34,,Person_5886,,0,Fuenlabrada,
HH_2316,Person_5886,female,65,65-69,,,Person_5887,2,Fuenlabrada,
HH_2316,Person_5887,female,64,60-64,,,Person_5886,0,Fuenlabrada,
HH_2317,Person_5888,female,16,15-19,Person_5889,,,0,Fuenlabrada,
HH_2317,Person_5889,male,41,40-44,,,Person_5890,1,Fuenlabrada,
HH_2317,Person_5890,male,39,35-39,,,Person_5889,0,Fuenlabrada,Tanatorio de Leganés
HH_2318,Person_5891,female,12,10-14,,Person_5892,,0,,
HH_2318,Person_5892,female,45,45-49,,,Person_5893,1,,Madrid
HH_2318,Person_5893,female,50,50-54,,,Person_5892,0,,Madrid
HH_2319,Person_5894,male,23,20-24,,,,0,,Edificio Torres Quevedo
HH_2320,Person_5895,male,68,65-69,,,,0,,
HH_2321,Person_5896,female,83,80-84,,,,0,,
HH_2322,Person_5897,male,54,50-54,,,,0,,Madrid
HH_2323,Person_5898,male,50,50-54,,,,0,,Madrid
HH_2323,Person_5899,female,90,90-94,,,,0,,
HH_2324,Person_5900,male,24,20-24,,,,0,,
HH_2325,Person_5901,male,44,40-44,,,,0,,Madrid
HH_2325,Person_5902,male,47,45-49,,,,0,,Madrid
HH_2326,Person_5903,female,14,10-14,Person_5905,,,0,Madrid,
HH_2326,Person_5904,male,35,35-39,Person_5905,,,0,Madrid,
HH_2326,Person_5905,male,65,65-69,,,Person_5906,2,Madrid,
HH_2326,Person_5906,male,74,70-74,,,Person_5905,0,Madrid,
HH_2327,Person_5907,female,25,25-29,,Person_5908,,0,,
HH_2327,Person_5908,female,43,40-44,,,Person_5909,1,,Madrid
HH_2327,Person_5909,female,41,40-44,,,Person_5908,0,,Madrid
HH_2328,Person_5910,male,19,15-19,,,,0,,Madrid
HH_2329,Person_5911,female,15,15-19,,Person_5913,,0,,
HH_2329,Person_5912,female,25,25-29,,Person_5913,,0,,
HH_2329,Person_5913,female,59,55-59,,,,2,,Madrid
HH_2330,Person_5914,female,70,70-74,,,,0,,
HH_2330,Person_5915,female,28,25-29,,,,0,,
HH_2331,Person_5916,female,85,85-89,,,,0,,
HH_2331,Person_5917,female,95,95-99,,,,0,,
