household_id,number_persons,district,household_type_theoretical,household_type_generated,member_count,nucleus_member_refs,house_building_name,house_building_type
HH_2388,3 personas,Zarzaquemada,Hogar con un solo progenitor que convive con algún hijo menor de 25 años,Hogar con un solo progenitor que convive con algún hijo menor de 25 años,3,Person_6133|Person_6134|Person_6135,,apartments
HH_2389,2 personas,Zarzaquemada,Hogar con un solo progenitor que convive con algún hijo menor de 25 años,Hogar con un solo progenitor que convive con algún hijo menor de 25 años,2,Person_6136|Person_6137,,residential
HH_2390,4 personas,Polvoranca,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,4,Person_6138|Person_6139|Person_6140|Person_6141,,semidetached_house
HH_2391,4 personas,Fortuna,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,4,Person_6142|Person_6143|Person_6144|Person_6145,,terrace
HH_2392,1 persona,Zarzaquemada,Hogar con una mujer sola menor de 65 años,Hogar con una mujer sola menor de 65 años,1,Person_6146,,apartments
HH_2393,5 o mas personas,Sur,Hogar formado por pareja o un solo progenitor que convive con algún hijo menor de 25 años y otra(s) persona(s),Hogar formado por pareja o un solo progenitor que convive con algún hijo menor de 25 años y otra(s) persona(s),5,Person_6147|Person_6148|Person_6149|Person_6150|Person_6151,,house
HH_2394,2 personas,Zarzaquemada,Hogar formado por pareja sin hijos,Hogar formado por pareja sin hijos,2,Person_6152|Person_6153,,residential
HH_2395,4 personas,San Nicasio,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,4,Person_6154|Person_6155|Person_6156|Person_6157,,yes
HH_2396,1 persona,Norte,Hogar con una mujer sola de 65 años o más,Hogar con una mujer sola de 65 años o más,1,Person_6158,,yes
HH_2397,3 personas,Zarzaquemada,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,3,Person_6159|Person_6160|Person_6161,,residential
HH_2398,4 personas,Zarzaquemada,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,4,Person_6162|Person_6163|Person_6164|Person_6165,Madrid,city
HH_2399,1 persona,Fortuna,Hogar con una mujer sola de 65 años o más,Hogar con una mujer sola de 65 años o más,1,Person_6166,,yes
HH_2400,1 persona,Norte,Hogar con un hombre solo menor de 65 años,Hogar con un hombre solo menor de 65 años,1,Person_6167,,apartments
HH_2401,1 persona,Norte,Hogar con un hombre solo menor de 65 años,Hogar con un hombre solo menor de 65 años,1,Person_6168,Madrid,city
HH_2402,1 persona,Sur,Hogar con una mujer sola de 65 años o más,Hogar con una mujer sola de 65 años o más,1,Person_6169,Madrid,city
HH_2403,3 personas,San Nicasio,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,3,Person_6170|Person_6171|Person_6172,Madrid,city
HH_2404,3 personas,Fortuna,Hogar formado por pareja con hijos en donde todos los hijos de 25 años o más,Hogar formado por pareja con hijos en donde todos los hijos de 25 años o más,3,Person_6173|Person_6174|Person_6175,Madrid,city
HH_2405,5 o mas personas,Zarzaquemada,Hogar formado por pareja o un solo progenitor que convive con algún hijo menor de 25 años y otra(s) persona(s),Hogar formado por pareja o un solo progenitor que convive con algún hijo menor de 25 años y otra(s) persona(s),5,Person_6176|Person_6177|Person_6178|Person_6179|Person_6180,Alcorcon,city
HH_2406,1 persona,Norte,Hogar con una mujer sola de 65 años o más,Hogar con una mujer sola de 65 años o más,1,Person_6181,,apartments
HH_2407,1 persona,Sur,Hogar con una mujer sola de 65 años o más,Hogar con una mujer sola de 65 años o más,1,Person_6182,Fuenlabrada,city
HH_2408,4 personas,San Nicasio,Hogar formado por pareja o un solo progenitor que convive con algún hijo menor de 25 años y otra(s) persona(s),Hogar formado por pareja o un solo progenitor que convive con algún hijo menor de 25 años y otra(s) persona(s),4,Person_6183|Person_6184|Person_6185|Person_6186,,semidetached_house
HH_2409,2 personas,Norte,Hogar formado por pareja sin hijos,Hogar formado por pareja sin hijos,2,Person_6187|Person_6188,,apartments
HH_2410,4 personas,Zarzaquemada,Otro tipo de hogar,Otro tipo de hogar,4,Person_6189|Person_6190|Person_6191|Person_6192,,apartments
HH_2411,5 o mas personas,Norte,Hogar formado por pareja o un solo progenitor que convive con algún hijo menor de 25 años y otra(s) persona(s),Hogar formado por pareja o un solo progenitor que convive con algún hijo menor de 25 años y otra(s) persona(s),5,Person_6193|Person_6194|Person_6195|Person_6196|Person_6197,,yes
HH_2412,1 persona,Polvoranca,Hogar con una mujer sola menor de 65 años,Hogar con una mujer sola menor de 65 años,1,Person_6198,,house
HH_2413,1 persona,Fortuna,Hogar con un hombre solo menor de 65 años,Hogar con un hombre solo menor de 65 años,1,Person_6199,,yes
HH_2414,4 personas,Carrascal,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,4,Person_6200|Person_6201|Person_6202|Person_6203,,house
HH_2415,4 personas,Carrascal,Hogar formado por pareja con hijos en donde todos los hijos de 25 años o más,Hogar formado por pareja con hijos en donde todos los hijos de 25 años o más,4,Person_6204|Person_6205|Person_6206|Person_6207,,house
HH_2416,4 personas,Carrascal,Otro tipo de hogar,Otro tipo de hogar,4,Person_6208|Person_6209|Person_6210|Person_6211,,yes
HH_2417,1 persona,Carrascal,Hogar con una mujer sola de 65 años o más,Hogar con una mujer sola de 65 años o más,1,Person_6212,Madrid,city
HH_2418,3 personas,Fortuna,Hogar con un solo progenitor que convive con algún hijo menor de 25 años,Hogar con un solo progenitor que convive con algún hijo menor de 25 años,3,Person_6213|Person_6214|Person_6215,Getafe norte,city
HH_2419,4 personas,Carrascal,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,4,Person_6216|Person_6217|Person_6218|Person_6219,,apartments
HH_2420,1 persona,Zarzaquemada,Hogar con una mujer sola de 65 años o más,Hogar con una mujer sola de 65 años o más,1,Person_6220,,apartments
HH_2421,5 o mas personas,Zarzaquemada,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,5,Person_6221|Person_6222|Person_6223|Person_6224|Person_6225,,apartments
HH_2422,3 personas,Fortuna,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,3,Person_6226|Person_6227|Person_6228,Fuenlabrada,city
HH_2423,5 o mas personas,San Nicasio,Otro tipo de hogar,Otro tipo de hogar,5,Person_6229|Person_6230|Person_6231|Person_6232|Person_6233,,apartments
HH_2424,2 personas,Zarzaquemada,Hogar formado por pareja sin hijos,Hogar formado por pareja sin hijos,2,Person_6234|Person_6235,,residential
HH_2425,3 personas,Zarzaquemada,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,3,Person_6236|Person_6237|Person_6238,Madrid,city
HH_2426,4 personas,Sur,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,4,Person_6239|Person_6240|Person_6241|Person_6242,,yes
HH_2427,4 personas,Norte,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,4,Person_6243|Person_6244|Person_6245|Person_6246,Getafe norte,city
HH_2428,1 persona,Fortuna,Hogar con un hombre solo menor de 65 años,Hogar con un hombre solo menor de 65 años,1,Person_6247,,yes
HH_2429,1 persona,Zarzaquemada,Hogar con un hombre solo menor de 65 años,Hogar con un hombre solo menor de 65 años,1,Person_6248,Madrid,city
HH_2430,4 personas,Sur,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,4,Person_6249|Person_6250|Person_6251|Person_6252,,yes
HH_2431,3 personas,San Nicasio,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,3,Person_6253|Person_6254|Person_6255,,yes
HH_2432,2 personas,Polvoranca,Hogar con un solo progenitor que convive con todos sus hijos de 25 años o más,Hogar con un solo progenitor que convive con todos sus hijos de 25 años o más,2,Person_6256|Person_6257,Madrid,city
HH_2433,3 personas,Sur,Hogar formado por pareja con hijos en donde todos los hijos de 25 años o más,Hogar formado por pareja con hijos en donde todos los hijos de 25 años o más,3,Person_6258|Person_6259|Person_6260,,yes
HH_2434,2 personas,Fortuna,Hogar con un solo progenitor que convive con algún hijo menor de 25 años,Hogar con un solo progenitor que convive con algún hijo menor de 25 años,2,Person_6261|Person_6262,,yes
HH_2435,2 personas,Sur,Hogar formado por pareja sin hijos,Hogar formado por pareja sin hijos,2,Person_6263|Person_6264,,house
HH_2436,4 personas,Fortuna,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,4,Person_6265|Person_6266|Person_6267|Person_6268,Alcorcon,city
HH_2437,1 persona,Zarzaquemada,Hogar con una mujer sola menor de 65 años,Hogar con una mujer sola menor de 65 años,1,Person_6269,,residential
HH_2438,4 personas,Norte,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,4,Person_6270|Person_6271|Person_6272|Person_6273,,yes
HH_2439,2 personas,San Nicasio,Otro tipo de hogar,Otro tipo de hogar,2,Person_6274|Person_6275,,semidetached_house
HH_2440,5 o mas personas,Carrascal,Hogar formado por pareja o un solo progenitor que convive con algún hijo menor de 25 años y otra(s) persona(s),Hogar formado por pareja o un solo progenitor que convive con algún hijo menor de 25 años y otra(s) persona(s),5,Person_6276|Person_6277|Person_6278|Person_6279|Person_6280,,house
HH_2441,2 personas,Norte,Hogar formado por pareja sin hijos,Hogar formado por pareja sin hijos,2,Person_6281|Person_6282,,apartments
HH_2442,2 personas,Carrascal,Otro tipo de hogar,Otro tipo de hogar,2,Person_6283|Person_6284,Madrid,city
HH_2443,1 persona,Carrascal,Hogar con un hombre solo menor de 65 años,Hogar con un hombre solo menor de 65 años,1,Person_6285,,yes
HH_2444,1 persona,Sur,Hogar con una mujer sola de 65 años o más,Hogar con una mujer sola de 65 años o más,1,Person_6286,Madrid,city
HH_2445,2 personas,Norte,Hogar con un solo progenitor que convive con todos sus hijos de 25 años o más,Hogar con un solo progenitor que convive con todos sus hijos de 25 años o más,2,Person_6287|Person_6288,,apartments
HH_2446,3 personas,Sur,Otro tipo de hogar,Otro tipo de hogar,3,Person_6289|Person_6290|Person_6291,,yes
HH_2447,1 persona,San Nicasio,Hogar con un hombre solo menor de 65 años,Hogar con un hombre solo menor de 65 años,1,Person_6292,,semidetached_house
HH_2448,2 personas,Zarzaquemada,Hogar formado por pareja sin hijos,Hogar formado por pareja sin hijos,2,Person_6293|Person_6294,Madrid,city
HH_2449,3 personas,Zarzaquemada,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,3,Person_6295|Person_6296|Person_6297,,residential
HH_2450,1 persona,Sur,Hogar con una mujer sola de 65 años o más,Hogar con una mujer sola de 65 años o más,1,Person_6298,,residential
HH_2451,4 personas,San Nicasio,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,4,Person_6299|Person_6300|Person_6301|Person_6302,,semidetached_house
HH_2452,3 personas,San Nicasio,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,3,Person_6303|Person_6304|Person_6305,Alcorcon,city
HH_2453,2 personas,Carrascal,Hogar con un solo progenitor que convive con algún hijo menor de 25 años,Hogar con un solo progenitor que convive con algún hijo menor de 25 años,2,Person_6306|Person_6307,,semidetached_house
HH_2454,2 personas,Polvoranca,Hogar formado por pareja sin hijos,Hogar formado por pareja sin hijos,2,Person_6308|Person_6309,,house
HH_2455,2 personas,Zarzaquemada,Hogar formado por pareja sin hijos,Hogar formado por pareja sin hijos,2,Person_6310|Person_6311,,residential
HH_2456,2 personas,Norte,Hogar formado por pareja sin hijos,Hogar formado por pareja sin hijos,2,Person_6312|Person_6313,Madrid,city
HH_2457,3 personas,San Nicasio,Hogar con un solo progenitor que convive con algún hijo menor de 25 años,Hogar con un solo progenitor que convive con algún hijo menor de 25 años,3,Person_6314|Person_6315|Person_6316,,semidetached_house
HH_2458,4 personas,Zarzaquemada,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,4,Person_6317|Person_6318|Person_6319|Person_6320,Hotel de Asociaciones,yes
HH_2459,1 persona,Fortuna,Hogar con un hombre solo menor de 65 años,Hogar con un hombre solo menor de 65 años,1,Person_6321,,yes
HH_2460,2 personas,Fortuna,Hogar formado por pareja sin hijos,Hogar formado por pareja sin hijos,2,Person_6322|Person_6323,Madrid,city
HH_2461,2 personas,Zarzaquemada,Hogar formado por pareja sin hijos,Hogar formado por pareja sin hijos,2,Person_6324|Person_6325,Madrid,city
HH_2462,4 personas,Sur,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,4,Person_6326|Person_6327|Person_6328|Person_6329,,apartments
HH_2463,1 persona,Norte,Hogar con una mujer sola menor de 65 años,Hogar con una mujer sola menor de 65 años,1,Person_6330,,yes
HH_2464,1 persona,Sur,Hogar con un hombre solo menor de 65 años,Hogar con un hombre solo menor de 65 años,1,Person_6331,Fuenlabrada,city
HH_2465,4 personas,Zarzaquemada,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,4,Person_6332|Person_6333|Person_6334|Person_6335,Extremadura,city
HH_2466,3 personas,Norte,Hogar formado por pareja con hijos en donde todos los hijos de 25 años o más,Hogar formado por pareja con hijos en donde todos los hijos de 25 años o más,3,Person_6336|Person_6337|Person_6338,,yes
HH_2467,3 personas,Zarzaquemada,Otro tipo de hogar,Otro tipo de hogar,3,Person_6339|Person_6340|Person_6341,,apartments
HH_2468,4 personas,Carrascal,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,4,Person_6342|Person_6343|Person_6344|Person_6345,,detached
